"","sp","lon","lat"
"36837","Chamaeza meruloides",-45.5898,-22.7372
"36838","Chamaeza meruloides",-44.65,-22.5833
"36842","Chamaeza meruloides",-48.4128,-24.2682
"36843","Chamaeza meruloides",-44.7397,-22.3703
"36847","Chamaeza meruloides",-48.4223,-24.2835
"36849","Chamaeza meruloides",-46.637,-23.45
"36852","Chamaeza meruloides",-44.6136,-22.4458
"36856","Chamaeza meruloides",-42.5297,-22.3583
"36858","Chamaeza meruloides",-43.4884,-20.0977
"36870","Chamaeza meruloides",-42.5509,-22.38
"36873","Chamaeza meruloides",-42.98,-22.43
"36876","Chamaeza meruloides",-44.57,-22.5
"36886","Chamaeza meruloides",-48.7167,-24.543
"36891","Chamaeza meruloides",-41.1571,-20.3103
"36892","Chamaeza meruloides",-44.5432,-22.9828
"36896","Chamaeza meruloides",-44.7111,-22.4564
"36909","Chamaeza meruloides",-45.1334,-23.3512
"36917","Chamaeza meruloides",-45.0588,-23.3994
"36918","Chamaeza meruloides",-44.94,-23.3313
"36936","Chamaeza meruloides",-40.5866,-19.923
"36940","Chamaeza meruloides",-40.5532,-19.9073
"36944","Chamaeza meruloides",-47.9201,-24.1933
"36949","Chamaeza meruloides",-45.1442,-23.3548
"36951","Chamaeza meruloides",-42.5393,-22.1708
"36954","Chamaeza meruloides",-44.6151,-22.432
"36959","Chamaeza meruloides",-44.6091,-22.436
"36960","Chamaeza meruloides",-47.9773,-24.1367
"36962","Chamaeza meruloides",-42.7119,-22.4878
"36965","Chamaeza meruloides",-39.5768,-15.3823
"36975","Chamaeza meruloides",-40.5631,-19.906
"36976","Chamaeza meruloides",-42.5143,-22.2459
"36979","Chamaeza ruficauda",-44.6917,-22.3787
"36980","Chamaeza ruficauda",-44.5917,-22.462
"36981","Chamaeza ruficauda",-42.992,-22.3968
"36984","Chamaeza ruficauda",-44.65,-22.5833
"36985","Chamaeza ruficauda",-42.5297,-22.3583
"36986","Chamaeza ruficauda",-42.5143,-22.2459
"36987","Chamaeza ruficauda",-44.7423,-22.3798
"36989","Chamaeza ruficauda",-42.6421,-22.4445
"36995","Chamaeza ruficauda",-44.6136,-22.4458
"36996","Chamaeza ruficauda",-45.5892,-22.7044
"36999","Chamaeza ruficauda",-42.5509,-22.38
"37001","Chamaeza ruficauda",-45.4829,-22.7005
"37002","Chamaeza ruficauda",-45.6024,-22.7113
"37003","Chamaeza ruficauda",-45.6318,-22.7236
"37010","Chamaeza ruficauda",-42.5672,-22.2217
"37013","Chamaeza ruficauda",-45.083,-23.4258
"37014","Chamaeza ruficauda",-42.98,-22.43
"37018","Chamaeza ruficauda",-50.81667,-29.36667
"37024","Chamaeza ruficauda",-50.78333,-20.36667
"37032","Chamaeza ruficauda",-44.75,-22.75
"37036","Chamaeza ruficauda",-43.0001,-22.4719
"37037","Chamaeza ruficauda",-48.4128,-24.2682
"37039","Chamaeza ruficauda",-45.8667,-23.6333
"37040","Chamaeza ruficauda",-45.4899,-22.6913
"37042","Chamaeza ruficauda",-45.5898,-22.7372
"37043","Chamaeza ruficauda",-48.9138,-25.3311
"37044","Chamaeza ruficauda",-42.5149,-22.317
"37045","Chamaeza ruficauda",-42.5397,-22.3664
"37046","Chamaeza ruficauda",-43.0051,-22.4671
"37047","Chamaeza ruficauda",-42.7231,-22.3742
"37049","Chamaeza ruficauda",-45.642,-22.6797
"37066","Chamaeza ruficauda",-42.6452,-22.4329
"37070","Chamaeza ruficauda",-43.0157,-22.4532
"37071","Chamaeza ruficauda",-44.7111,-22.4564
"37090","Chamaeza ruficauda",-45.6176,-22.7316
"37123","Chamaeza ruficauda",-43.0328,-22.4116
"37647","Chiroxiphia caudata",-42.7717,-22.4523
"37648","Chiroxiphia caudata",-48.3096,-24.282
"37652","Chiroxiphia caudata",-42.7119,-22.4878
"37662","Chiroxiphia caudata",-42.5645,-22.2275
"37664","Chiroxiphia caudata",-45.0629,-23.4011
"37665","Chiroxiphia caudata",-42.6002,-22.4093
"37666","Chiroxiphia caudata",-44.595,-22.4609
"37668","Chiroxiphia caudata",-42.6421,-22.4445
"37669","Chiroxiphia caudata",-45.6024,-22.7113
"37672","Chiroxiphia caudata",-44.7423,-22.3798
"37674","Chiroxiphia caudata",-45.4899,-22.6913
"37675","Chiroxiphia caudata",-48.4128,-24.2682
"37677","Chiroxiphia caudata",-45.06,-23.4
"37680","Chiroxiphia caudata",-43.0001,-22.4719
"37681","Chiroxiphia caudata",-45.4829,-22.7005
"37688","Chiroxiphia caudata",-45.47,-22.71
"37689","Chiroxiphia caudata",-42.5509,-22.38
"37693","Chiroxiphia caudata",-42.5392,-22.1707
"37694","Chiroxiphia caudata",-45.173,-23.4736
"37703","Chiroxiphia caudata",-44.5589,-22.9542
"37704","Chiroxiphia caudata",-42.5297,-22.3583
"37715","Chiroxiphia caudata",-45.642,-22.6797
"37719","Chiroxiphia caudata",-43.4884,-20.0977
"37721","Chiroxiphia caudata",-45.083,-23.4258
"37722","Chiroxiphia caudata",-44.5432,-22.9828
"37725","Chiroxiphia caudata",-53.8993,-27.1505
"37737","Chiroxiphia caudata",-44.6503,-23.3317
"37740","Chiroxiphia caudata",-46.4763,-20.2183
"37743","Chiroxiphia caudata",-43.0413,-22.4927
"37744","Chiroxiphia caudata",-43.0021,-22.4775
"37746","Chiroxiphia caudata",-42.5672,-22.2217
"37749","Chiroxiphia caudata",-45.5898,-22.7372
"37750","Chiroxiphia caudata",-45.1804,-23.3838
"37752","Chiroxiphia caudata",-45.5717,-22.7175
"37754","Chiroxiphia caudata",-44.6221,-22.3541
"37757","Chiroxiphia caudata",-44.6136,-22.4458
"37759","Chiroxiphia caudata",-48.294,-24.154
"37761","Chiroxiphia caudata",-42.5786,-22.3714
"37771","Chiroxiphia caudata",-45.1723,-23.4917
"37777","Chiroxiphia caudata",-43.2123,-22.9517
"37778","Chiroxiphia caudata",-40.1364,-14.4123
"37780","Chiroxiphia caudata",-42.5945,-22.2325
"37781","Chiroxiphia caudata",-44.1909,-23.183
"37782","Chiroxiphia caudata",-48.4059,-24.1647
"37784","Chiroxiphia caudata",-43.2559,-22.9786
"37787","Chiroxiphia caudata",-42.6459,-22.4355
"37795","Chiroxiphia caudata",-42.6051,-22.4066
"37799","Chiroxiphia caudata",-54.4469,-25.6821
"37800","Chiroxiphia caudata",-44.6164,-22.4307
"37814","Chiroxiphia caudata",-48.4181,-24.3013
"37816","Chiroxiphia caudata",-44.7428,-22.3325
"37820","Chiroxiphia caudata",-44.3719,-22.4336
"37821","Chiroxiphia caudata",-42.7391,-22.4216
"37822","Chiroxiphia caudata",-42.7554,-22.4137
"37823","Chiroxiphia caudata",-42.6452,-22.4329
"37829","Chiroxiphia caudata",-42.8094,-22.4259
"37830","Chiroxiphia caudata",-43.0157,-22.4532
"37832","Chiroxiphia caudata",-44.7111,-22.4564
"37848","Chiroxiphia caudata",-48.5452,-26.1943
"37850","Chiroxiphia caudata",-45.1222,-23.3575
"37854","Chiroxiphia caudata",-45.6176,-22.7316
"37857","Chiroxiphia caudata",-45.0715,-23.441
"37858","Chiroxiphia caudata",-45.1334,-23.3512
"37859","Chiroxiphia caudata",-45.8849,-23.5227
"37862","Chiroxiphia caudata",-45.1932,-23.473
"37876","Chiroxiphia caudata",-45.0268,-23.3987
"37882","Chiroxiphia caudata",-44.94,-23.3313
"37908","Chiroxiphia caudata",-46.637,-23.45
"37925","Chiroxiphia caudata",-46.1164,-23.5427
"37937","Chiroxiphia caudata",-40.9947,-20.4855
"37940","Chiroxiphia caudata",-46.6377,-23.4341
"37949","Chiroxiphia caudata",-44.5318,-22.4334
"37955","Chiroxiphia caudata",-42.71,-22.2796
"37968","Chiroxiphia caudata",-44.656,-23.0338
"37969","Chiroxiphia caudata",-47.8578,-23.9975
"37974","Chiroxiphia caudata",-47.9721,-25.032
"37978","Chiroxiphia caudata",-44.7604,-23.2008
"37986","Chiroxiphia caudata",-44.6609,-23.3306
"37990","Chiroxiphia caudata",-44.6537,-23.314
"37994","Chiroxiphia caudata",-45.1442,-23.3548
"37995","Chiroxiphia caudata",-46.0474,-23.3854
"38001","Chiroxiphia caudata",-46.3558,-23.1988
"38004","Chiroxiphia caudata",-42.9972,-22.4568
"38005","Chiroxiphia caudata",-48.1013,-24.2306
"38009","Chiroxiphia caudata",-54.0716,-25.5889
"38020","Chiroxiphia caudata",-42.5143,-22.2459
"38022","Chiroxiphia caudata",-42.5713,-22.3846
"38028","Chiroxiphia caudata",-41.0175,-20.6508
"38029","Chiroxiphia caudata",-40.99,-20.4965
"38034","Chiroxiphia caudata",-42.3659,-22.3921
"38050","Chiroxiphia caudata",-47.9693,-25.0303
"38051","Chiroxiphia caudata",-47.8942,-25.0203
"38054","Chiroxiphia caudata",-40.4723,-19.9152
"38060","Chiroxiphia caudata",-44.6091,-22.436
"38067","Chiroxiphia caudata",-47.9773,-24.1367
"38068","Chiroxiphia caudata",-48.6405,-26.0817
"38070","Chiroxiphia caudata",-39.5644,-15.392
"38078","Chiroxiphia caudata",-48.3372,-24
"38098","Chiroxiphia caudata",-50.6131,-29.4411
"38130","Chiroxiphia caudata",-42.557,-22.3708
"38132","Chiroxiphia caudata",-39.5768,-15.3823
"38135","Chiroxiphia caudata",-45.0879,-23.4174
"38140","Chiroxiphia caudata",-43.052,-22.9157
"38141","Chiroxiphia caudata",-42.4649,-20.7094
"38235","Chiroxiphia pareola",-55.9367,-9.59871
"38240","Chiroxiphia pareola",-55.9279,-9.59694
"38243","Chiroxiphia pareola",-47.0116,-23.9667
"38244","Chiroxiphia pareola",-45.5942,-22.6801
"38250","Chiroxiphia pareola",-58.1597,-7.3464
"38276","Chiroxiphia pareola",-65.87917,-1.73
"38291","Chiroxiphia pareola",-34.998,-8.4725
"38293","Chiroxiphia pareola",-45.5717,-22.7175
"38296","Chiroxiphia pareola",-55.9352,-9.59025
"38312","Chiroxiphia pareola",-46.637,-23.45
"38313","Chiroxiphia pareola",-55.9324,-9.63643
"38363","Chiroxiphia pareola",-55.9165,-9.55315
"38386","Chiroxiphia pareola",-59.7395,-5.22147
"38412","Chiroxiphia pareola",-59.2567,-5.80333
"38432","Chiroxiphia pareola",-35.8422,-9.25258
"38433","Chiroxiphia pareola",-36.0898,-8.96964
"38434","Chiroxiphia pareola",-36.1198,-9.11521
"38436","Chiroxiphia pareola",-55.742,-9.78438
"38450","Chiroxiphia pareola",-37.4555,-11.3195
"38451","Chiroxiphia pareola",-35.9363,-9.29324
"38454","Chiroxiphia pareola",-42.7103,-22.4865
"38458","Chiroxiphia pareola",-43.2559,-22.9786
"38492","Chiroxiphia pareola",-48.0906,-1.60105
"38493","Chiroxiphia pareola",-48.0613,-1.52881
"38496","Chiroxiphia pareola",-48.3129,-1.48676
"38502","Chiroxiphia pareola",-48.0958,-0.92418
"38504","Chiroxiphia pareola",-55.9086,-9.54634
"38520","Chiroxiphia pareola",-46.7622,-3.70356
"38530","Chiroxiphia pareola",-55.9215,-9.57328
"38534","Chiroxiphia pareola",-55.913,-9.55855
"38542","Chiroxiphia pareola",-42.8398,-22.3624
"38545","Chiroxiphia pareola",-60.9427,-2.73781
"38558","Chiroxiphia pareola",-43.3487,-4.88486
"38569","Chiroxiphia pareola",-43.3603,-4.86521
"38604","Chiroxiphia pareola",-45.0627,-23.4011
"38605","Chiroxiphia pareola",-37.4258,-11.3728
"38606","Chiroxiphia pareola",-37.8777,-11.5952
"38607","Chiroxiphia pareola",-35.8446,-8.7185
"38608","Chiroxiphia pareola",-39.0389,-14.333
"38609","Chiroxiphia pareola",-35.823,-9.24263
"38610","Chiroxiphia pareola",-35.1771,-8.72726
"38615","Chiroxiphia pareola",-35.1681,-6.73621
"38617","Chiroxiphia pareola",-35.1442,-6.74139
"38633","Chiroxiphia pareola",-35.7222,-8.47237
"38644","Chiroxiphia pareola",-35.83981,-9.39386
"38665","Chloroceryle aenea",-48.4364,-1.45836
"38876","Chloroceryle aenea",-56.7119,-16.512
"38879","Chloroceryle aenea",-60.9357,-2.64265
"38913","Chloroceryle aenea",-56.6315,-13.5407
"38927","Chloroceryle aenea",-56.8772,-16.7581
"38948","Chloroceryle aenea",-55.9393,-9.63322
"38969","Chloroceryle aenea",-55.9311,-9.59726
"38971","Chloroceryle aenea",-56.7353,-16.6207
"38977","Chloroceryle aenea",-55.9228,-9.60079
"38983","Chloroceryle aenea",-55.8334,-16.3383
"39014","Chloroceryle aenea",-56.4107,-16.3714
"39017","Chloroceryle aenea",-48.6887,-0.2611
"39019","Chloroceryle aenea",-60.8786,-2.6397
"39040","Chloroceryle aenea",-56.6988,-17.2826
"39041","Chloroceryle aenea",-56.9292,-17.1174
"39062","Chloroceryle aenea",-56.7751,-17.3645
"39102","Chloroceryle aenea",-56.8575,-16.7481
"39111","Chloroceryle aenea",-56.7452,-16.503
"39130","Chloroceryle aenea",-65.3682,-9.69967
"39131","Chloroceryle aenea",-64.9404,-9.62208
"39132","Chloroceryle aenea",-44.6065,-22.4409
"39146","Chloroceryle amazona",-57.76278,-16.12547
"39147","Chloroceryle amazona",-57.72917,-16.11181
"39151","Chloroceryle amazona",-56.97407,-19.48448
"39152","Chloroceryle amazona",-56.9557,-19.49669
"39186","Chloroceryle amazona",-43.0157,-22.4532
"39209","Chloroceryle amazona",-57.2309,-19.2545
"39291","Chloroceryle amazona",-65.128,-7.38834
"39309","Chloroceryle amazona",-38.0261,-12.5706
"39467","Chloroceryle amazona",-48.2174,-21.8037
"39559","Chloroceryle amazona",-45.0805,-1.51708
"39625","Chloroceryle amazona",-45.1003,-1.50084
"39626","Chloroceryle amazona",-44.485,-3.91358
"40166","Chloroceryle inda",-55.9304,-9.59711
"40172","Chloroceryle inda",-55.8455,-16.3399
"40173","Chloroceryle inda",-56.4107,-16.3714
"40174","Chloroceryle inda",-61.6407,-1.38723
"40175","Chloroceryle inda",-63.4131,-3.9081
"40195","Chloroceryle inda",-55.9741,-16.3956
"40198","Chloroceryle inda",-56.6913,-16.4569
"40216","Chloroceryle inda",-61.4631,-1.90737
"40222","Chloroceryle inda",-56.7353,-16.6203
"40225","Chloroceryle inda",-56.6213,-16.3788
"40227","Chloroceryle inda",-56.7751,-17.3645
"40229","Chloroceryle inda",-55.9311,-9.59726
"40230","Chloroceryle inda",-56.6988,-17.2826
"40266","Chloroceryle inda",-55.9143,-9.56726
"40268","Chloroceryle inda",-48.5198,-0.65818
"40275","Chloroceryle inda",-55.9326,-9.61387
"40287","Chloroceryle inda",-55.9204,-9.58711
"40303","Chloroceryle inda",-50.064,-9.5622
"40348","Chloroceryle inda",-59.1761,-5.93333
"40368","Chloroceryle inda",-56.8575,-16.7481
"40384","Chloroceryle inda",-55.742,-9.78438
"40389","Chloroceryle inda",-48.4364,-1.45836
"40445","Chloroceryle inda",-60.3047,-3.11743
"40451","Chloroceryle inda",-60.8786,-2.6397
"40467","Chloroceryle inda",-55.988,-9.24665
"40477","Chloroceryle inda",-56.3033,-9.90304
"40481","Chloroceryle inda",-56.8772,-16.7581
"40482","Chloroceryle inda",-49.631,-10.7896
"40483","Chloroceryle inda",-62.4133,-6.87189
"40498","Chloroceryle inda",-56.3088,-9.9263
"40508","Chloroceryle inda",-56.1509,-19.5772
"40509","Chloroceryle inda",-55.9215,-9.57328
"40515","Chloroceryle inda",-56.6315,-13.5407
"40520","Chloroceryle inda",-55.8334,-16.3383
"40536","Chloroceryle inda",-56.0985,-9.87794
"40541","Chloroceryle inda",-55.8823,-9.64383
"40554","Chloroceryle inda",-48.6887,-0.2611
"40615","Chloroceryle inda",-56.9292,-17.1174
"41146","Chlorophonia cyanea",-50.8551,-29.3093
"41172","Chlorophonia cyanea",-42.6421,-22.4445
"41181","Chlorophonia cyanea",-54.6098,-25.482
"41251","Chlorophonia cyanea",-44.6164,-22.4307
"41282","Chlorophonia cyanea",-54.4469,-25.6821
"41301","Chlorophonia cyanea",-44.595,-22.4609
"41311","Chlorophonia cyanea",-43.8959,-21.7103
"41373","Chlorophonia cyanea",-40.9947,-20.4855
"41445","Chlorophonia cyanea",-44.7268,-23.3532
"41491","Chlorophonia cyanea",-44.7854,-23.2239
"41492","Chlorophonia cyanea",-42.6001,-22.4089
"41496","Chlorophonia cyanea",-48.419,-24.303
"41540","Chlorophonia cyanea",-42.5143,-22.2459
"41542","Chlorophonia cyanea",-42.5713,-22.3846
"41543","Chlorophonia cyanea",-42.5297,-22.3583
"41544","Chlorophonia cyanea",-43.0001,-22.4719
"41555","Chlorophonia cyanea",-44.6136,-22.4458
"41556","Chlorophonia cyanea",-44.6091,-22.436
"41573","Chlorophonia cyanea",-42.7119,-22.4878
"41590","Chlorophonia cyanea",-54.4384,-25.6808
"41639","Chlorophonia cyanea",-42.5893,-22.4136
"41643","Chlorophonia cyanea",-42.123,-22.8285
"41648","Chlorostilbon aureoventris",-54.45,-25.68
"41653","Chlorostilbon aureoventris",-53.1893,0
"41666","Chlorostilbon aureoventris",-51.4833,-21.1
"41689","Chlorostilbon aureoventris",-55,-10
"41691","Chlorostilbon aureoventris",-47.48,-21.98
"41696","Chlorostilbon aureoventris",-48.12,-22.8
"41731","Chlorostilbon aureoventris",-42.37,-20.08
"41853","Chlorostilbon aureoventris",-40.45,-13.43333
"41858","Chlorostilbon aureoventris",-58.13333,-20.26667
"41868","Chlorostilbon aureoventris",-51.08,-28.67
"41869","Chlorostilbon aureoventris",-53.3,-29.68
"41872","Chlorostilbon aureoventris",-49.98333,-22.9
"41967","Chondrohierax uncinatus",-48.4364,-1.45836
"41987","Chondrohierax uncinatus",-48.4246,-1.42532
"42152","Chondrohierax uncinatus",-43.2241,-22.9674
"42180","Chondrohierax uncinatus",-55.9311,-9.59726
"42195","Chondrohierax uncinatus",-59.9606,-3.25295
"42303","Chondrohierax uncinatus",-56.8049,-15.0465
"42306","Chondrohierax uncinatus",-55.7196,-15.4738
"42320","Chondrohierax uncinatus",-56.8003,-19.0566
"42322","Chondrohierax uncinatus",-56.0985,-9.87794
"42359","Chondrohierax uncinatus",-40.99,-20.4965
"42363","Chondrohierax uncinatus",-40.0754,-19.4096
"42404","Chondrohierax uncinatus",-55.9393,-9.63322
"42430","Chondrohierax uncinatus",-35.8446,-8.7185
"42432","Chondrohierax uncinatus",-56.0354,-9.7818
"42971","Chordeiles pusillus",-39.8811,-8.98953
"42972","Chordeiles pusillus",-40.613,-9.22208
"42974","Chordeiles pusillus",-40.5361,-9.40503
"42983","Chordeiles pusillus",-47.9588,-15.7403
"42987","Chordeiles pusillus",-41.4212,-12.7448
"42992","Chordeiles pusillus",-46.4955,-20.2506
"42993","Chordeiles pusillus",-53.9209,-16.8729
"42997","Chordeiles pusillus",-41.3387,-12.5389
"42998","Chordeiles pusillus",-47.58,-14.67
"43027","Chordeiles pusillus",-61.5999,3.40296
"43043","Chordeiles pusillus",-48.0148,-15.5633
"43045","Chordeiles pusillus",-60.0867,-2.0264
"43046","Chordeiles pusillus",-38.8733,-4.32227
"43047","Chordeiles pusillus",-43.4884,-20.0977
"43048","Chordeiles pusillus",-50.1746,-9.98988
"43051","Chordeiles pusillus",-56.8532,-15.1709
"43053","Chordeiles pusillus",-38.4619,-10.0754
"43054","Chordeiles pusillus",-47.8945,-15.9383
"43055","Chordeiles pusillus",-44.6054,-15.5573
"43056","Chordeiles pusillus",-41.5773,-12.5162
"43059","Chordeiles pusillus",-46.4763,-20.2183
"43061","Chordeiles pusillus",-35.7254,-8.48398
"43093","Chordeiles pusillus",-59.7182,-5.53614
"43121","Chordeiles pusillus",-37.1244,-8.51437
"43126","Chordeiles pusillus",-44.0773,-19.5587
"43128","Chordeiles pusillus",-38.4817,-10.0277
"43129","Chordeiles pusillus",-43.3603,-4.86521
"43131","Chordeiles pusillus",-56.8049,-15.0465
"43132","Chordeiles pusillus",-39.1553,-9.96074
"43133","Chordeiles pusillus",-41.1534,-11.5587
"43137","Chordeiles pusillus",-49.1336,-13.393
"43138","Chordeiles pusillus",-44.9499,-17.3854
"43151","Chordeiles pusillus",-41.349,-12.9884
"43159","Chordeiles pusillus",-48.7361,-2.27992
"43160","Chordeiles pusillus",-49.5488,-2.16268
"43166","Chordeiles pusillus",-44.8986,-17.3361
"43170","Chordeiles pusillus",-39.2465,-7.3021
"43171","Chordeiles pusillus",-56.6913,-16.4569
"43176","Chordeiles pusillus",-39.1474,-9.92189
"43177","Chordeiles pusillus",-41.3709,-13.0071
"43179","Chordeiles pusillus",-56.4284,-15.8645
"43181","Chordeiles pusillus",-43.3487,-4.88486
"43191","Chrysomus ruficapillus",-42.7119,-22.4878
"43195","Chrysomus ruficapillus",-45.6464,-22.9751
"43201","Chrysomus ruficapillus",-42.7717,-22.4523
"43205","Chrysomus ruficapillus",-47.8745,-22.608
"43221","Chrysomus ruficapillus",-46.4708,-20.3251
"43222","Chrysomus ruficapillus",-54.738,-2.414
"43231","Chrysomus ruficapillus",-42.6421,-22.4445
"43233","Chrysomus ruficapillus",-44.676,-20.569
"43234","Chrysomus ruficapillus",-44.5103,-20.0273
"43236","Chrysomus ruficapillus",-42.5297,-22.3583
"43238","Chrysomus ruficapillus",-42.5174,-22.0552
"43240","Chrysomus ruficapillus",-46.1509,-23.5245
"43241","Chrysomus ruficapillus",-57.2058,-18.6254
"43242","Chrysomus ruficapillus",-56.7646,-16.5572
"43248","Chrysomus ruficapillus",-53.1088,-30.9155
"43250","Chrysomus ruficapillus",-42.6769,-22.0526
"43251","Chrysomus ruficapillus",-51.9789,-31.3629
"43252","Chrysomus ruficapillus",-44.6136,-22.4458
"43260","Chrysomus ruficapillus",-39.9655,-12.4902
"43267","Chrysomus ruficapillus",-50.8566,-31.1138
"43269","Chrysomus ruficapillus",-45.8624,-23.5237
"43273","Chrysomus ruficapillus",-46.0159,-23.5664
"43281","Chrysomus ruficapillus",-42.7193,-22.2767
"43291","Chrysomus ruficapillus",-43.6075,-19.3539
"43293","Chrysomus ruficapillus",-41.6732,-20.4781
"43299","Chrysomus ruficapillus",-46.4763,-20.2183
"43300","Chrysomus ruficapillus",-43.5894,-19.2897
"43319","Chrysomus ruficapillus",-42.5049,-22.2207
"43323","Chrysomus ruficapillus",-41.8817,-22.7598
"43335","Chrysomus ruficapillus",-51.0895,-31.3188
"43339","Chrysomus ruficapillus",-42.4643,-22.2492
"43341","Chrysomus ruficapillus",-43.2241,-22.9674
"43345","Chrysomus ruficapillus",-44.1253,-22.3656
"43346","Chrysomus ruficapillus",-42.7941,-22.4711
