Especies,lat,lon
Aplastodiscus_weygoldti,-20.311519,-40.342359
Arcovomer_passarellii,-20.804002,-40.644235
Arcovomer_passarellii,-19.8203,-40.2733
Arcovomer_passarellii,-19.820278,-40.273333
Arcovomer_passarellii,-22.852222,-43.775278
Arcovomer_passarellii,-22.7439,-43.7075
Arcovomer_passarellii,-23.383333,-44.833333
Arcovomer_passarellii,-23.430278,-45.069722
Arcovomer_passarellii,-23.43,-45.07
Barycholos_ternetzi,-11.317098,-46.983709
Barycholos_ternetzi,-8.80361,-49.5564
Barycholos_ternetzi,-15.796558,-48.77595
Barycholos_ternetzi,-16.679616,-49.26651
Barycholos_ternetzi,-19.2133,-49.7864
Barycholos_ternetzi,-19.200463,-47.133724
Barycholos_ternetzi,-17.889337,-51.715416
Barycholos_ternetzi,-14.354612,-46.194819
Barycholos_ternetzi,-17.586557,-52.536532
Barycholos_ternetzi,-17.730731,-49.104011
Barycholos_ternetzi,-16.2203,-49.1933
Barycholos_ternetzi,-20.187688,-47.370673
Barycholos_ternetzi,-15.855725,-48.957062
Barycholos_ternetzi,-16.517666,-51.840414
Barycholos_ternetzi,-18.446842,-50.436799
Barycholos_ternetzi,-17.789894,-50.911245
Barycholos_ternetzi,-14.140997,-48.339277
Barycholos_ternetzi,-18.294616,-51.969308
Barycholos_ternetzi,-16.641006,-48.660117
Barycholos_ternetzi,-14.809614,-46.249543
Barycholos_ternetzi,-16.3947,-49.0797
Barycholos_ternetzi,-18.918611,-48.276944
Bokermannohyla_ahenea,-22.645,-44.5778
Bokermannohyla_alvarengai,-20.083333,-43.466667
Bokermannohyla_alvarengai,-18.196471,-43.567885
Bokermannohyla_alvarengai,-17.789432,-43.616683
Bokermannohyla_alvarengai,-16.5594,-42.8897
Bokermannohyla_alvarengai,-16.464008,-42.992635
Bokermannohyla_alvarengai,-19.513611,-43.744722
Bokermannohyla_alvarengai,-19.5136,-43.745
Bokermannohyla_alvarengai,-19.441719,-43.718738
Bokermannohyla_alvarengai,-19.169167,-43.714167
Bokermannohyla_alvarengai,-19.1689,-43.7144
Bokermannohyla_alvarengai,-19.37864,-43.534826
Bokermannohyla_alvarengai,-17.866322,-43.761179
Bokermannohyla_alvarengai,-19.3475,-43.64
Bokermannohyla_alvarengai,-19.190106,-43.644168
Bokermannohyla_alvarengai,-18.445424,-43.346233
Bokermannohyla_astartea,-23.8544,-46.1386
Bokermannohyla_astartea,-23.743337,-45.991227
Bokermannohyla_astartea,-22.496111,-44.563056
Bokermannohyla_astartea,-23.66,-46.529722
Bokermannohyla_astartea,-23.96,-47.5
Bokermannohyla_caramaschii,-20.715278,-42.486111
Bokermannohyla_caramaschii,-20.606111,-42.409444
Bokermannohyla_caramaschii,-19.936389,-40.600278
Bokermannohyla_caramaschii,-20.848889,-41.112778
Bokermannohyla_caramaschii,-19.933333,-40.6
Bokermannohyla_caramaschii,-20.6036,-41.1847
Bokermannohyla_caramaschii,-19.87743,-40.635372
Bokermannohyla_caramaschii,-20.363333,-40.659167
Bokermannohyla_caramaschii,-20.3633,-40.6592
Bokermannohyla_caramaschii,-20.36031,-40.65942
Bokermannohyla_caramaschii,-20.88808,-42.52887
Bokermannohyla_caramaschii,-20.725833,-42.434444
Bokermannohyla_caramaschii,-20.721944,-42.478611
Bokermannohyla_caramaschii,-20.721805,-42.478667
Bokermannohyla_caramaschii,-19.93704,-40.40776
Bokermannohyla_caramaschii,-20.497222,-41.730278
Bokermannohyla_caramaschii,-20.430738,-40.773555
Bokermannohyla_caramaschii,-20.412778,-40.683056
Bokermannohyla_caramaschii,-15.3916667,-39.5652778
Bokermannohyla_caramaschii,-20.040556,-40.746111
Bokermannohyla_caramaschii,-20.1341,-42.00905
Bokermannohyla_carvalhoi,-21.883333,-41.916667
Bokermannohyla_carvalhoi,-22.412222,-42.965556
Bokermannohyla_circumdata,-22.19,-48.77
Bokermannohyla_circumdata,-22.7553,-46.1447
Bokermannohyla_circumdata,-22.73,-45.59
Bokermannohyla_circumdata,-22.699226,-45.53158
Bokermannohyla_circumdata,-22.673752,-45.458441
Bokermannohyla_circumdata,-23.5837,-45.44333
Bokermannohyla_circumdata,-20.0747,-43.4075
Bokermannohyla_circumdata,-24.18,-46.78
Bokermannohyla_circumdata,-22.505,-43.1786
Bokermannohyla_circumdata,-23.81,-47.71
Bokermannohyla_circumdata,-25.4417,-49.0633
Bokermannohyla_circumdata,-15.3916667,-39.5652778
Bokermannohyla_circumdata,-24.0992,-48.3653
Bokermannohyla_circumdata,-22.64,-44.569722
Bokermannohyla_circumdata,-22.64,-44.57
Bokermannohyla_circumdata,-25.5347,-49.2064
Bokermannohyla_circumdata,-23.22,-45.31
Bokermannohyla_circumdata,-23.96,-47.5
Bokermannohyla_circumdata,-25.9281,-49.1989
Bokermannohyla_circumdata,-23.4339,-45.0711
Bokermannohyla_circumdata,-23.430278,-45.069722
Bokermannohyla_claresignata,-22.412683,-42.96597
Bokermannohyla_clepsydra,-22.998861,-44.94685
Bokermannohyla_diamantina,-13.269336,-41.911178
Bokermannohyla_feioi,-21.716667,-43.916667
Bokermannohyla_gouveai,-22.383812,-44.750383
Bokermannohyla_hylax,-22.16862,-48.788813
Bokermannohyla_hylax,-27.61715,-48.500426
Bokermannohyla_hylax,-27.5967,-48.5492
Bokermannohyla_hylax,-27.5600431,-48.4390111
Bokermannohyla_hylax,-25.790399,-48.812748
Bokermannohyla_hylax,-24.435714,-47.258239
Bokermannohyla_hylax,-24.455993,-48.600841
Bokermannohyla_hylax,-26.245438,-48.954504
Bokermannohyla_hylax,-12.477061,-38.143456
Bokermannohyla_hylax,-25.499088,-48.841809
Bokermannohyla_hylax,-23.816667,-47.333333
Bokermannohyla_hylax,-23.579082,-45.843097
Bokermannohyla_hylax,-27.6881,-48.7786
Bokermannohyla_hylax,-12.727954,-39.569109
Bokermannohyla_hylax,-23.5879,-46.6105
Bokermannohyla_hylax,-24.136557,-47.9605
Bokermannohyla_hylax,-23.95,-47.45
Bokermannohyla_ibitiguara,-20.8636,-46.3881
Bokermannohyla_ibitiguara,-20.6811283,-46.3386432
Bokermannohyla_ibitiguara,-20.33075316,-46.58428228
Bokermannohyla_ibitipoca,-20.633811,-42.417028
Bokermannohyla_ibitipoca,-20.40048,-41.017018
Bokermannohyla_ibitipoca,-21.700479,-43.883708
Bokermannohyla_itapoty,-12.553611,-41.413333
Bokermannohyla_itapoty,-12.5631,-41.39
Bokermannohyla_itapoty,-13.0053,-41.3708
Bokermannohyla_itapoty,-12.5289,-41.5589
Bokermannohyla_izecksohni,-22.890471,-48.49041
Bokermannohyla_izecksohni,-23.600477,-46.930401
Bokermannohyla_izecksohni,-24.060479,-46.880402
Bokermannohyla_juiju,-12.54528737,-41.55769597
Bokermannohyla_langei,-25.449088,-48.932365
Bokermannohyla_lucianae,-15.683333,-38.95
Bokermannohyla_lucianae,-15.393611,-39.566111
Bokermannohyla_lucianae,-15.166667,-39.066667
Bokermannohyla_luctuosa,-23.1169,-46.5503
Bokermannohyla_luctuosa,-23.110278,-46.549722
Bokermannohyla_luctuosa,-23.3,-47.13
Bokermannohyla_luctuosa,-22.755556,-46.144444
Bokermannohyla_luctuosa,-22.7553,-46.1447
Bokermannohyla_luctuosa,-22.9,-47.06
Bokermannohyla_luctuosa,-23.216667,-46.8
Bokermannohyla_luctuosa,-22.73,-45.59
Bokermannohyla_luctuosa,-23.6,-46.91
Bokermannohyla_luctuosa,-23.18,-46.88
Bokermannohyla_luctuosa,-23.66,-46.46
Bokermannohyla_martinsi,-19.9594,-43.4153
Bokermannohyla_martinsi,-20.1009,-43.9885
Bokermannohyla_martinsi,-20.0666,-43.4
Bokermannohyla_martinsi,-20.4997,-43.8578
Bokermannohyla_nanuzae,-19.939413,-43.475888
Bokermannohyla_nanuzae,-19.9594,-43.4153
Bokermannohyla_nanuzae,-19.880473,-43.255196
Bokermannohyla_nanuzae,-18.196471,-43.567885
Bokermannohyla_nanuzae,-19.513611,-43.744722
Bokermannohyla_nanuzae,-19.5136,-43.745
Bokermannohyla_nanuzae,-19.500471,-43.733698
Bokermannohyla_nanuzae,-19.169167,-43.714167
Bokermannohyla_nanuzae,-20.017142,-43.933701
Bokermannohyla_nanuzae,-20.367135,-43.483699
Bokermannohyla_nanuzae,-18.201937,-43.339193
Bokermannohyla_oxente,-12.8072,-41.3314
Bokermannohyla_oxente,-12.75924,-41.1944
Bokermannohyla_oxente,-11.978278,-41.322923
Bokermannohyla_oxente,-12.563056,-41.39
Bokermannohyla_oxente,-12.558889,-41.404167
Bokermannohyla_oxente,-12.5631,-41.39
Bokermannohyla_oxente,-13.005278,-41.370833
Bokermannohyla_oxente,-12.528889,-41.558889
Bokermannohyla_oxente,-13.578889,-41.811389
Bokermannohyla_oxente,-12.037108,-41.059968
Bokermannohyla_pseudopseudis,-14.133333,-47.516667
Bokermannohyla_pseudopseudis,-14.190998,-47.829274
Bokermannohyla_pseudopseudis,-14.1325,-47.509722
Bokermannohyla_pseudopseudis,-14.1325,-47.51
Bokermannohyla_pseudopseudis,-15.77917941,-47.79511043
Bokermannohyla_ravida,-18.416667,-46.416667
Bokermannohyla_sagarana,-18.109664,-44.267269
Bokermannohyla_sagarana,-17.892296,-44.297591
Bokermannohyla_sagarana,-17.863463,-44.297369
Bokermannohyla_sagarana,-17.704685,-44.297675
Bokermannohyla_sagarana,-17.690185,-44.28734
Bokermannohyla_sagarana,-17.677056,-44.339
Bokermannohyla_saxicola,-19.7897,-42.1392
Bokermannohyla_saxicola,-18.196471,-43.567885
Bokermannohyla_saxicola,-19.513611,-43.744722
Bokermannohyla_saxicola,-19.5136,-43.745
Bokermannohyla_saxicola,-19.169167,-43.714167
Bokermannohyla_saxicola,-19.37864,-43.534826
Bokermannohyla_saxicola,-19.1,-43.42
Bokermannohyla_saxicola,-19,-43.65
Bokermannohyla_saxicola,-17.607014,-43.745247
Bokermannohyla_saxicola,-18.445424,-43.346233
Bokermannohyla_sazimai,-19.660185,-46.955111
Bokermannohyla_sazimai,-19.309195,-46.046864
Bokermannohyla_sazimai,-19.146561,-47.678344
Bokermannohyla_sazimai,-20.664722,-46.320278
Bokermannohyla_sazimai,-20.167137,-46.833721
Bokermannohyla_sazimai,-18.914599,-48.275328
Bokermannohyla_vulcaniae,-21.8,-46.583333
Brachycephalus_alipioi,-20.40048,-41.017018
Brachycephalus_alipioi,-20.483814,-41.017018
Brachycephalus_alipioi,-20.473814,-41.010351
Brachycephalus_alipioi,-20.35048,-41.117018
Brachycephalus_brunneus,-25.14,-48.5
Brachycephalus_crispus,-23.254592,-45.033109
Brachycephalus_didactylus,-23.141252,-44.260802
Brachycephalus_didactylus,-22.416667,-42.583333
Brachycephalus_didactylus,-22.49,-43.6083
Brachycephalus_didactylus,-22.4889,-43.6058
Brachycephalus_didactylus,-22.575833,-43.028889
Brachycephalus_didactylus,-22.983333,-44.083333
Brachycephalus_ephippium,-23.1169,-46.5503
Brachycephalus_ephippium,-23.110278,-46.549722
Brachycephalus_ephippium,-23.11,-46.55
Brachycephalus_ephippium,-22.354246,-44.653292
Brachycephalus_ephippium,-22.9,-47.06
Brachycephalus_ephippium,-22.467152,-42.200365
Brachycephalus_ephippium,-23.616671,-46.933331
Brachycephalus_ephippium,-23.6039,-46.9192
Brachycephalus_ephippium,-23.600278,-46.909722
Brachycephalus_ephippium,-22.5,-44.56
Brachycephalus_ephippium,-22.496111,-44.563056
Brachycephalus_ephippium,-22.4961,-44.5633
Brachycephalus_ephippium,-22.437138,-44.585085
Brachycephalus_ephippium,-23.180278,-46.88
Brachycephalus_ephippium,-23.18,-46.88
Brachycephalus_ephippium,-22.495143,-43.07323
Brachycephalus_ephippium,-23.41667,-46.65
Brachycephalus_ephippium,-22.991389,-44.100278
Brachycephalus_ephippium,-20.7667,-42.48333
Brachycephalus_ephippium,-23.523056,-46.188056
Brachycephalus_ephippium,-22.866667,-46.816667
Brachycephalus_ephippium,-22.561563,-43.407529
Brachycephalus_ephippium,-23.05417,-44.7167
Brachycephalus_ephippium,-23.018135,-44.677904
Brachycephalus_ephippium,-23.21667,-44.71667
Brachycephalus_ephippium,-22.51083,-43.18444
Brachycephalus_ephippium,-22.6,-45.183331
Brachycephalus_ephippium,-22.3884,-44.675
Brachycephalus_ephippium,-22.469167,-44.446667
Brachycephalus_ephippium,-22.81,-44.03
Brachycephalus_ephippium,-22.81455,-44.03333
Brachycephalus_ephippium,-22.950001,-43.216671
Brachycephalus_ephippium,-22.92606,-43.185287
Brachycephalus_ephippium,-22.949395,-43.271044
Brachycephalus_ephippium,-22.91,-43.5
Brachycephalus_ephippium,-22.921177,-43.449881
Brachycephalus_ephippium,-22.903056,-43.2075
Brachycephalus_ephippium,-22.9028,-43.2075
Brachycephalus_ephippium,-22.9,-43.21
Brachycephalus_ephippium,-23.775724,-46.323527
Brachycephalus_ephippium,-23.166944,-45.883924
Brachycephalus_ephippium,-23.650062,-46.648336
Brachycephalus_ephippium,-22.31807,-42.84901
Brachycephalus_ephippium,-22.412222,-42.965556
Brachycephalus_ferruginus,-25.43381,-48.917087
Brachycephalus_hermogenesi,-23.6039,-46.9192
Brachycephalus_hermogenesi,-24.45,-47.233333
Brachycephalus_hermogenesi,-23.95,-47.05
Brachycephalus_hermogenesi,-23.216667,-44.716667
Brachycephalus_hermogenesi,-24.083333,-48.366667
Brachycephalus_hermogenesi,-23.633333,-45.833333
Brachycephalus_hermogenesi,-25.5347,-49.2064
Brachycephalus_hermogenesi,-23.366667,-44.833333
Brachycephalus_hermogenesi,-23.430278,-45.069722
Brachycephalus_izecksohni,-25.783811,-48.983756
Brachycephalus_margaritatus,-22.502704,-43.587319
Brachycephalus_margaritatus,-22.490752,-43.610288
Brachycephalus_margaritatus,-22.495104,-43.567572
Brachycephalus_margaritatus,-22.366103,-43.405551
Brachycephalus_margaritatus,-22.398358,-43.157541
Brachycephalus_margaritatus,-22.466632,-43.566649
Brachycephalus_nodoterga,-23.84641687,-45.31734119
Brachycephalus_nodoterga,-23.54,-46.63
Brachycephalus_pernix,-25.350476,-49.080421
Brachycephalus_pitanga,-23.344444,-45.1375
Brachycephalus_pombali,-25.357446,-48.578755
Brachycephalus_pulex,-15.383793,-39.550331
Brachycephalus_vertebralis,-23.037,-44.942
Brachycephalus_vertebralis,-22.94949,-43.482952
Ceratophrys_aurita,-22.820487,-42.010364
Ceratophrys_aurita,-12.510447,-38.990323
Ceratophrys_aurita,-25.790478,-48.66042
Ceratophrys_aurita,-14.591111,-39.05777
Ceratophrys_aurita,-24.220479,-46.920403
Ceratophrys_aurita,-26.080479,-48.680421
Ceratophrys_aurita,-19.450478,-39.870341
Ceratophrys_aurita,-19.380478,-40.070342
Ceratophrys_aurita,-19.290478,-39.80034
Ceratophrys_aurita,-22.690484,-43.120372
Ceratophrys_aurita,-17.870472,-39.380334
Ceratophrys_aurita,-19.51047,-44.080371
Ceratophrys_aurita,-24.090478,-47.140404
Ceratophrys_aurita,-16.480466,-39.290331
Ceratophrys_aurita,-22.930484,-43.200373
Ceratophrys_aurita,-14.190449,-43.450356
Ceratophrys_aurita,-12.680448,-38.60032
Ceratophrys_aurita,-23.820479,-46.720401
Ceratophrys_aurita,-23.710478,-46.6904
Ceratophrys_aurita,-22.450483,-43.020371
Ceratophrys_aurita,-25.950477,-49.130424
Ceratophrys_aurita,-23.300482,-44.860386
Ceratophrys_cornuta,-9.6,-55.94
Ceratophrys_cornuta,-4.61834,-55.47779
Ceratophrys_cornuta,-4.523333,-71.565
Ceratophrys_cornuta,-1.240215,-48.459264
Ceratophrys_cornuta,-7.63111,-72.67
Ceratophrys_cornuta,-8.280833,-73.253611
Ceratophrys_cornuta,-10.917744,-64.641251
Ceratophrys_cornuta,-4.666667,-56.55
Ceratophrys_cornuta,-4.380311,-56.769225
Ceratophrys_cornuta,-7.998056,-65.333333
Ceratophrys_cornuta,-7.48,-66.33
Ceratophrys_cornuta,-2.20899,-60.02528
Ceratophrys_cornuta,-7.450556,-73.608333
Ceratophrys_cornuta,-5.630469,-50.020435
Ceratophrys_cornuta,-8.93,-72.56
Ceratophrys_cornuta,-9.343056,-72.679444
Ceratophrys_cornuta,-1.606793,-51.103715
Ceratophrys_cornuta,-10.567491,-64.41111
Ceratophrys_cornuta,-5.927295,-48.371819
Ceratophrys_cornuta,-14.51667,-53.7
Ceratophrys_cornuta,-2.564307,-50.954983
Ceratophrys_cornuta,-8.258611,-72.776944
Ceratophrys_cornuta,-1.193793,-48.250079
Ceratophrys_cornuta,-4.174148,-51.772431
Ceratophrys_cornuta,-2.951111,-51.861111
Ceratophrys_cornuta,-3.13819,-51.972091
Ceratophrys_cranwelli,-21.701944,-57.720278
Ceratophrys_cranwelli,-18.81283178,-55.04235502
Ceratophrys_joazeirensis,-6.5583,-35.7417
Ceratophrys_joazeirensis,-7.489321,-36.28749
Ceratophrys_joazeirensis,-9.410984,-40.507552
Ceratophrys_joazeirensis,-6.435692,-35.661682
Ceratophrys_joazeirensis,-11.267475,-43.084177
Ceratophrys_ornata,-32.530477,-52.530475
Ceratophrys_ornata,-32.070478,-52.10047
Ceratophrys_ornata,-33.540475,-53.340486
Chiasmocleis_alagoanus,-7.145419,-34.865288
Chiasmocleis_alagoanus,-9.476784249,-35.86299704
Chiasmocleis_alagoanus,-9.545433,-35.97241
Chiasmocleis_alagoanus,-8.014522,-35.087728
Chiasmocleis_albopunctata,-17.024167,-49.3975
Chiasmocleis_albopunctata,-20.6372,-48.7516
Chiasmocleis_albopunctata,-22.31,-49.06
Chiasmocleis_albopunctata,-20.885,-48.5405
Chiasmocleis_albopunctata,-22.8919,-48.4894
Chiasmocleis_albopunctata,-22.88,-48.439722
Chiasmocleis_albopunctata,-15.7797,-47.9297
Chiasmocleis_albopunctata,-22.280278,-48.119722
Chiasmocleis_albopunctata,-22.28,-48.12
Chiasmocleis_albopunctata,-16.0706,-57.6789
Chiasmocleis_albopunctata,-15.107168,-55.537404
Chiasmocleis_albopunctata,-15.4606,-55.7497
Chiasmocleis_albopunctata,-23.2167,-55.4167
Chiasmocleis_albopunctata,-22.21,-49.65
Chiasmocleis_albopunctata,-22.854805,-43.806501
Chiasmocleis_albopunctata,-22.852222,-43.775278
Chiasmocleis_albopunctata,-22.8522,-43.7753
Chiasmocleis_albopunctata,-14.847226,-45.312859
Chiasmocleis_albopunctata,-20.74,-49.937
Chiasmocleis_albopunctata,-21.6033,-48.3658
Chiasmocleis_albopunctata,-20.5507,-49.244
Chiasmocleis_albopunctata,-21.4681,-49.2208
Chiasmocleis_albopunctata,-20.6,-49.2953
Chiasmocleis_albopunctata,-20.25,-47.47
Chiasmocleis_albopunctata,-21.2196,-48.9173
Chiasmocleis_albopunctata,-21.18,-48.9
Chiasmocleis_albopunctata,-22.41,-49.13
Chiasmocleis_albopunctata,-9.625426,-50.063816
Chiasmocleis_albopunctata,-12.9,-52.366667
Chiasmocleis_albopunctata,-22.41,-47.56
Chiasmocleis_albopunctata,-22.921177,-43.449881
Chiasmocleis_albopunctata,-14.159444,-48.335
Chiasmocleis_albopunctata,-21.4022,-48.6872
Chiasmocleis_albopunctata,-22.545,-52.234
Chiasmocleis_albopunctata,-22.5325,-52.1675
Chiasmocleis_albopunctata,-22.53,-52.16
Chiasmocleis_albopunctata,-18.9189,-48.2769
Chiasmocleis_atlantica,-20.266667,-40.466667
Chiasmocleis_atlantica,-22.6,-43.433333
Chiasmocleis_atlantica,-23.22,-45.31
Chiasmocleis_atlantica,-23.43,-45.07
Chiasmocleis_avilapiresae,-3.610833,-52.340556
Chiasmocleis_avilapiresae,-4.759444,-54.655278
Chiasmocleis_avilapiresae,-4.61834,-55.47779
Chiasmocleis_avilapiresae,-3.452778,-51.675278
Chiasmocleis_avilapiresae,-3.45,-51.666667
Chiasmocleis_avilapiresae,-4.4,-62.25
Chiasmocleis_avilapiresae,-10.166667,-59.466667
Chiasmocleis_avilapiresae,-9.895833,-67.304167
Chiasmocleis_avilapiresae,-4.883333,-65.333333
Chiasmocleis_avilapiresae,-11.6,-60.733333
Chiasmocleis_avilapiresae,-11.583333,-60.683333
Chiasmocleis_avilapiresae,-4.666667,-56.55
Chiasmocleis_avilapiresae,-3.756944,-66.083333
Chiasmocleis_avilapiresae,-6.283333,-60.383333
Chiasmocleis_avilapiresae,-6.07,-49.9
Chiasmocleis_avilapiresae,-1.983333,-51.65
Chiasmocleis_avilapiresae,-3.25,-50.316667
Chiasmocleis_avilapiresae,-11.15,-61.716667
Chiasmocleis_avilapiresae,-10.833333,-61.666667
Chiasmocleis_avilapiresae,-9.75,-61.916667
Chiasmocleis_bassleri,-10.045278,-66.811111
Chiasmocleis_bassleri,-9.6,-55.94
Chiasmocleis_bassleri,-9.026111,-67.236667
Chiasmocleis_bassleri,-7.631111,-72.669722
Chiasmocleis_bassleri,-11.5247,-61.0128
Chiasmocleis_bassleri,-4.380311,-56.769225
Chiasmocleis_bassleri,-2.622299,-56.219862
Chiasmocleis_bassleri,-7.48,-66.33
Chiasmocleis_bassleri,-7.443333,-73.674444
Chiasmocleis_bassleri,-7.450556,-73.608333
Chiasmocleis_bassleri,-8.960556,-72.734167
Chiasmocleis_bassleri,-8.971944,-72.718333
Chiasmocleis_bassleri,-8.924444,-72.065833
Chiasmocleis_bassleri,-9.221944,-72.238889
Chiasmocleis_bassleri,-9.165556,-72.897222
Chiasmocleis_bassleri,-9.038611,-72.388333
Chiasmocleis_bassleri,-8.860278,-72.872222
Chiasmocleis_bassleri,-10.567491,-64.41111
Chiasmocleis_bassleri,-8.405278,-72.857778
Chiasmocleis_bassleri,-8.490971,-72.736776
Chiasmocleis_bassleri,-8.258611,-72.776944
Chiasmocleis_bassleri,-9.95,-67.833333
Chiasmocleis_bassleri,-8.261856,-72.101431
Chiasmocleis_capixaba,-19.820556,-40.273056
Chiasmocleis_capixaba,-19.983333,-40.2
Chiasmocleis_capixaba,-19.8203,-40.2733
Chiasmocleis_capixaba,-19.820278,-40.273333
Chiasmocleis_capixaba,-19.936389,-40.600278
Chiasmocleis_capixaba,-20.281111,-40.521944
Chiasmocleis_capixaba,-20.287789,-40.442324
Chiasmocleis_capixaba,-18.441936,-39.835039
Chiasmocleis_capixaba,-18.419444,-39.708889
Chiasmocleis_capixaba,-19.391111,-40.072222
Chiasmocleis_capixaba,-19.3911,-40.0722
Chiasmocleis_capixaba,-19.380555,-40.027948
Chiasmocleis_capixaba,-17.891944,-39.371944
Chiasmocleis_carvalhoi,-22.880487,-42.010365
Chiasmocleis_carvalhoi,-22.580483,-43.230373
Chiasmocleis_carvalhoi,-14.7889,-39.0494
Chiasmocleis_carvalhoi,-22.690484,-43.180372
Chiasmocleis_carvalhoi,-22.955654,-44.08791
Chiasmocleis_carvalhoi,-22.940485,-43.030372
Chiasmocleis_carvalhoi,-22.830484,-43.300374
Chiasmocleis_carvalhoi,-22.730483,-43.720376
Chiasmocleis_carvalhoi,-23.310482,-44.890386
Chiasmocleis_carvalhoi,-23.380482,-44.830386
Chiasmocleis_carvalhoi,-15.2933,-39.0753
Chiasmocleis_centralis,-14.9,-51.0833
Chiasmocleis_centralis,-13.5083,-48.3558
Chiasmocleis_cordeiroi,-14.033788,-39.150326
Chiasmocleis_cordeiroi,-13.8167,-39.133
Chiasmocleis_crucis,-14.033788,-39.150326
Chiasmocleis_crucis,-15.4254,-39.5442
Chiasmocleis_gnoma,-15.181,-39.101
Chiasmocleis_haddadi,1.101488,-51.89373
Chiasmocleis_haddadi,3.930431,-54.200489
Chiasmocleis_haddadi,3.933723,-54.2018
Chiasmocleis_haddadi,3.933723,-54.185133
Chiasmocleis_haddadi,1.845102,-52.741513
Chiasmocleis_haddadi,4.352615,-52.94846
Chiasmocleis_hudsoni,-3.1333,-60.0333
Chiasmocleis_leucosticta,-23.8544,-46.1386
Chiasmocleis_leucosticta,-25.01,-47.92
Chiasmocleis_leucosticta,-24.700278,-47.549722
Chiasmocleis_leucosticta,-24.58,-48.59
Chiasmocleis_leucosticta,-25.476944,-48.834167
Chiasmocleis_leucosticta,-23.81,-47.71
Chiasmocleis_leucosticta,-24.22,-48.76
Chiasmocleis_leucosticta,-25.5347,-49.2064
Chiasmocleis_leucosticta,-23.430278,-45.069722
Chiasmocleis_mantiqueira,-22.679,-45.461
Chiasmocleis_mantiqueira,-20.883812,-42.51703
